comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
69130c93000000003102d066,1762856084000,陕西,6900b236000000000700ac85,清洁效果很棒，续航也很给力,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690f15bb0000000039007408,1763796487175,0
690f16ad0000000039020eaa,1762596526000,山东,6900b236000000000700ac85,我也想知道,6294dc9a000000001501c5d4,奶酪,https://sns-avatar-qc.xhscdn.com/avatar/6407d9841824e81451ba6b20.jpg?imageView2/2/w/120/format/jpg,0,,690f15bb0000000039007408,1763796487356,0
69130ef90000000031033a52,1762856697000,陕西,6900b236000000000700ac85,不会，基站有自清洁，保持干爽无异味,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690b76890000000037010416,1763796489367,0
690ec8f6000000003902a5da,1762576630000,山西,6900b236000000000700ac85,不知道了,683aadea000000001e002f9c,苹果,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrivogm4u605q1qlnl7gbssc71o3io?imageView2/2/w/120/format/jpg,0,,690b76890000000037010416,1763796489601,0
69130fba0000000030025be0,1762856890000,陕西,6900b236000000000700ac85,可以的，智能避障很灵敏,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690b3fe4000000003901c896,1763796491605,0
690f24050000000033023c58,1762599941000,重庆,6900b236000000000700ac85,安全性可以的[黄金薯R],65071c1f0000000002013e3f,伤心白,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31n4pqh966m6g5p873gfgifhve7uvslg?imageView2/2/w/120/format/jpg,0,,690b3fe4000000003901c896,1763796491787,0
690f456a00000000370279ab,1762608491000,北京,6900b236000000000700ac85,家里的床底和沙发底也都可以打扫干净吗,671713b7000000000d025f77,HE,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mo5b30i58005pon2erjcnrneo31600?imageView2/2/w/120/format/jpg,1,,0,1763796494023,1
690f419f000000003902bc97,1762607520000,河南,6900b236000000000700ac85,@榆木脑袋 这款性价比怎么样啊,618e5cca000000002102673c,.^,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mds4to14u005ocebj58cppsv0vbad0?imageView2/2/w/120/format/jpg,1,,0,1763796494031,0
690f210a0000000033023434,1762599179000,重庆,6900b236000000000700ac85,之前只看过他家的摄影机想买，没想到还有扫地机[黄金薯R],64c35b97000000000b0047d0,春来,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30n2f7nok5c6g5p63bebiohugud8gc78?imageView2/2/w/120/format/jpg,1,,0,1763796494041,0
690f1e8e000000003300463f,1762598542000,广东,6900b236000000000700ac85,扫地机这个要怎么选择的呀[笑哭R]我都不太懂呢,666e92a00000000003030475,池鲤.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31oj2ln1f060g5pjeiag0u13lg8rtatg?imageView2/2/w/120/format/jpg,1,,0,1763796494056,0
690eda520000000039033e47,1762581075000,广东,6900b236000000000700ac85,比较顽固的污渍可以扫掉吗，能续航多久,5e4a1d230000000001001d82,年糕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31of9i3t8526g5nia3khg87c2ngsri18?imageView2/2/w/120/format/jpg,1,,0,1763796494065,0
690ec8e9000000003902d0a4,1762576617000,山西,6900b236000000000700ac85,扫的干净的吗,683aadea000000001e002f9c,苹果,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrivogm4u605q1qlnl7gbssc71o3io?imageView2/2/w/120/format/jpg,1,,0,1763796494073,0
690b1eba000000003802e896,1762336442000,广东,6900b236000000000700ac85,@77 在哪里入的呢看起来挺高级的,66599dec0000000007005abf,天天,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ekon2n3h0005pipjnm1omlvk5atp18?imageView2/2/w/120/format/jpg,1,,0,1763796494076,0
690adc080000000038005ea5,1762319368000,山东,6900b236000000000700ac85,声音的话大不大呀？我家宝儿睡觉可轻了,64d33b4c000000000e01f602,招财,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318vr01ns44a05p6j7d63jtg2jm760q8?imageView2/2/w/120/format/jpg,1,,0,1763796494079,0
690ad63a00000000390329a2,1762317882000,山东,6900b236000000000700ac85,现在补贴力度大不大,625a33c3000000001000ffef,橘子皮,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mq6bi37mm3g5q6jebh8kh6k7b19hj0?imageView2/2/w/120/format/jpg,1,,0,1763796494084,1
690ad1790000000039025ad5,1762316665000,广东,6900b236000000000700ac85,扫地机老人好不好操作啊？扫得干不干净啊？[偷笑R],6690a6c20000000003032fcf,糖炒板栗,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ob2drg64q6g5pkgkr10ubuf9au0m0g?imageView2/2/w/120/format/jpg,0,,0,1763796494107,0
69130eba0000000031003d4d,1762856634000,陕西,6900b236000000000700ac85,当然可以，这些难打扫的地方都能进去,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690f456a00000000370279ab,1763796496129,0
69130ec90000000032001e83,1762856649000,陕西,6900b236000000000700ac85,性价比蛮高的，是很多家庭的首选,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690f419f000000003902bc97,1763796496134,0
69130f33000000003102e9ee,1762856755000,陕西,6900b236000000000700ac85,对呀，技术实力很强，扫地机同样好用,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690f210a0000000033023434,1763796496140,0
69130f4b0000000032002362,1762856780000,陕西,6900b236000000000700ac85,要看避障、吸力和基站功能，选这款真的很省心,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690f1e8e000000003300463f,1763796496146,0
69130f63000000003100041f,1762856803000,陕西,6900b236000000000700ac85,可以的，清理的还是蛮干净的,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690eda520000000039033e47,1763796496157,0
69130f680000000031000448,1762856808000,陕西,6900b236000000000700ac85,干净喔,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690ec8e9000000003902d0a4,1763796496166,0
69130fad000000003102ee9d,1762856878000,陕西,6900b236000000000700ac85,官旗或各大平台都有，品质有保障,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690b1eba000000003802e896,1763796496173,0
69130fca0000000030025ca9,1762856907000,陕西,6900b236000000000700ac85,不大，我家宝宝平时睡觉我都开着扫完全不怕,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690adc080000000038005ea5,1763796496188,0
69130fd40000000031000814,1762856916000,陕西,6900b236000000000700ac85,最近可以多蹲一下活动,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690ad63a00000000390329a2,1763796496206,0
690aca7c000000003803fea7,1762314877000,湖北,6900b236000000000700ac85,看着感觉有点治愈这些的有没有呢,66d5d0c7000000001d032e59,为什么要名字,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3178g8uvbju605pmlq33nebip1im9kao?imageView2/2/w/120/format/jpg,0,,0,1763796496451,0
690aca44000000003300789d,1762314820000,贵州,6900b236000000000700ac85,容易清洗吗？就怕毛发粘在上面，不容易清洗,66ae679b000000001d0300dc,磨磨唧唧,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o6e9608g6605plecudne06sdkvb878?imageView2/2/w/120/format/jpg,0,,0,1763796496454,0
690aca330000000039006160,1762314804000,广东,6900b236000000000700ac85,扫地机续航能力怎么样呀？性价比高不高啊？,62d1445b000000000303fb77,少少糖主义,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ksv4fbl2u005omh8hdgvurn0c8u8g8?imageView2/2/w/120/format/jpg,1,,0,1763796496462,0
690ab8780000000039027aca,1762310264000,山西,6900b236000000000700ac85,这个价格怎么样？最近有没有活动？,68a2cd460000000019018100,😃😃😃😃,https://sns-avatar-qc.xhscdn.com/avatar/645b7f3c86578b8c6ab3b068.jpg?imageView2/2/w/120/format/jpg,1,,0,1763796496467,0
690aa9ce000000003701176a,1762306510000,河南,6900b236000000000700ac85,@不想喝牛奶 这款打扫的干净吗,650636420000000017022b4e,有钱花了,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315bbic5kgu6g5p866p15saqelv6oamo?imageView2/2/w/120/format/jpg,0,,0,1763796496470,0
690a25a5000000003900917c,1762272678000,广东,6900b236000000000700ac85,价格会不会太贵了吧,68e62c870000000037007fe5,不眠岛,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31obnltjvg6005q765i3tovv5j79k04g?imageView2/2/w/120/format/jpg,0,,0,1763796496473,0
690a246b000000003802775b,1762272363000,贵州,6900b236000000000700ac85,售后有保障吗？,68ccb6b80000000021021257,淘,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mksjpe55m605q6cmqs8c4inqah5vh8?imageView2/2/w/120/format/jpg,2,,0,1763796496479,0
690ad18c000000003901c3bb,1762316684000,广东,6900b236000000000700ac85,有优惠可以买嘛？,6690a6c20000000003032fcf,糖炒板栗,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ob2drg64q6g5pkgkr10ubuf9au0m0g?imageView2/2/w/120/format/jpg,0,,690aca330000000039006160,1763796498489,0
690ad240000000003901eb6f,1762316865000,湖北,6900b236000000000700ac85,会不会贵呀[暗中观察R],5b7a97434d5c2f0001842a71,花7,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bv1i32d12604ah3qbbk6ajh7mh0skg?imageView2/2/w/120/format/jpg,0,,690ab8780000000039027aca,1763796498490,0
69130fda000000003102effe,1762856922000,陕西,6900b236000000000700ac85,当然有,6343dc9e000000001901ce45,当然爱生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrssabj50105oq3rif6bji5erkd61g?imageView2/2/w/120/format/jpg,0,,690a246b000000003802775b,1763796498492,0
690aa9d5000000003300e440,1762306518000,河南,6900b236000000000700ac85,我有想知道呢,650636420000000017022b4e,有钱花了,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315bbic5kgu6g5p866p15saqelv6oamo?imageView2/2/w/120/format/jpg,0,,690a246b000000003802775b,1763796498730,0
6905633a000000003802464f,1761960763000,福建,68ff4c01000000000300d07d,续航怎么样呀 性价比高吗,5dfca85100000000010029b9,别管,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310tlq37omm105ns2i77g8a13k8lr6j0?imageView2/2/w/120/format/jpg,10,,0,1763796503031,1
6905fa8d000000003803dc72,1761999501000,广东,68ff4c01000000000300d07d,容易卡头发嘛？有没有噪音呀,64649c15000000000f006d56,小狗吃饭,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31on38iac6g005p34jgajoram9v6649o?imageView2/2/w/120/format/jpg,9,,0,1763796503038,1
6905ce50000000003300fdf5,1761988176000,河南,68ff4c01000000000300d07d,边边角角都可以打扫到的吗 最近有没有活动的呀[飞吻R],67f8bf89000000000d0084fa,耶鱼粥叔叔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g5rho8ghs5g5pvonu4j917qheqn83o?imageView2/2/w/120/format/jpg,5,,0,1763796503045,0
6914569c00000000390036a0,1762940572000,广东,68ff4c01000000000300d07d,清洁力怎么样的啊，质量有什么保障的吗？,6785e43e0000000008018d43,南思,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lbs5jai5o005ps5sgv233a3u4u8i98?imageView2/2/w/120/format/jpg,3,,0,1763796503054,1
68ff7693000000003901f73f,1761572499000,山东,68ff4c01000000000300d07d,打扫一次需要多长时间啊,6784b6d70000000005009cef,大甜瓜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31j2fk0ci0o005ps4mrbh977fjersq6g?imageView2/2/w/120/format/jpg,3,,0,1763796503068,1
69143d590000000039026ff3,1762934106000,吉林,68ff4c01000000000300d07d,售后怎么样质保多久啊,68b6dac0000000001903f269,小幸运,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mu73lnu50605q5mrb06fsj9k9h66qo?imageView2/2/w/120/format/jpg,3,,0,1763796503076,0
6905b7e90000000033006a1e,1761982442000,贵州,68ff4c01000000000300d07d,能不能自动识别障碍物然后绕开啊？,66ae679b000000001d0300dc,磨磨唧唧,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o6e9608g6605plecudne06sdkvb878?imageView2/2/w/120/format/jpg,3,,0,1763796503084,0
68ff7313000000003300c904,1761571604000,云南,68ff4c01000000000300d07d,价格质量怎么样,61b759990000000010006db9,只饮烈酒不谈过往,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o8ecbk95mdg5odnb6ck0rdp84d452o?imageView2/2/w/120/format/jpg,3,,0,1763796503087,0
691457a70000000038030a2c,1762940839000,广东,68ff4c01000000000300d07d,边边角角是可以扫到的吗 有没有自清洁的呢？,620b1f56000000002102393c,kw,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31feqcsqh6o6g5ogb3tb8ce9st9plc9o?imageView2/2/w/120/format/jpg,2,,0,1763796503096,0
690ec851000000003900562f,1762576465000,广东,68ff4c01000000000300d07d,适合养宠家庭吗？,657c04b20000000020035999,晚还没有安.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hi5fsjs3q005pbs0ip86mcppjranu0?imageView2/2/w/120/format/jpg,2,,0,1763796503114,0
691476520000000037027f37,1762948691000,湖南,68ff4c01000000000300d07d,续航方面的表现整体不错。其满电状态下可以轻松完成100多平米房屋的扫拖工作，即使是大户型，它也会在电量不足时自动返回基站充电，并继续完成未清洁的区域，无需人工干预,5fff1e4a0000000001005517,Fay夫人（大平层装修中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrs0npu5i005nvv3p508l8nvn3tpbg?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796505139,1
6905689d0000000039007fdd,1761962142000,福建,68ff4c01000000000300d07d,性价比高吗,673bf7d6000000001c01bed4,关键词,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o2q3b0imm005ppruvb73fmk18bnj7g?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796505373,0
6905720a000000003900b6d1,1761964555000,辽宁,68ff4c01000000000300d07d,来个测评哦,5b2fbf8611be1079ae032595,小太阳佳佳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3180o9g4lk6004a6hq1voc9clmtdcjho?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796505383,0
6905bf740000000037010122,1761984373000,山东,68ff4c01000000000300d07d,蹲蹲,68b6b6da000000001802f936,小兔叽叽,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mpu3q2l5m705q5mmrd65u9memce828?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796505388,0
6905ca10000000003302397f,1761987089000,重庆,68ff4c01000000000300d07d,还可以吧,64fafbe70000000006032595,水豚,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hv3fli264005p7qvfjhm9cl3ok4rm0?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796505392,0
690c7834000000003300df00,1762424884000,湖南,68ff4c01000000000300d07d,续航一般多久,66f01ca0000000000b03334a,十一,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31j4u9vip2u605png3ig2ucqa8vru3rg?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796505397,0
690c92f100000000330204d7,1762431730000,山东,68ff4c01000000000300d07d,我也想问呢,625669ba0000000021028079,拾忆,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jqss3972u6g5oimd6t8d03pcfc2tmg?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796507581,0
690cbe4d00000000380158c0,1762442830000,广东,68ff4c01000000000300d07d,我也蹲一下,67018dd2000000001d02018a,Yy,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lligkks58005po1hn97c0ca18klpcg?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796507583,0
690e1159000000003702679f,1762529626000,广东,68ff4c01000000000300d07d,那这种会不会很耗电呀？噪音大不大？,5f76574f000000000101cd4e,腼腆小美,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31obe9suc6m0g5psaboiinm94os9j9co?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796507590,0
690e17b900000000380267eb,1762531257000,广东,68ff4c01000000000300d07d,那这种会不会很耗电呀？噪音大不大？,678a5e25000000000a03d924,招财鱼,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31obe9suc6m005psaboiinm94lhf39fg?imageView2/2/w/120/format/jpg,0,,6905633a000000003802464f,1763796507601,0
691475e3000000003302769e,1762948580000,湖南,68ff4c01000000000300d07d,大疆ROMO系列在毛发处理方面表现较好，其尘盒与拖布支架采用‌一体化快拆设计‌，清理起来非常方便，真正做到了“懒人友好,5fff1e4a0000000001005517,Fay夫人（大平层装修中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrs0npu5i005nvv3p508l8nvn3tpbg?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796509617,0
690621570000000039027afa,1762009431000,河南,68ff4c01000000000300d07d,有几年的质保呀,61e00b280000000021022875,上岸,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m8oaldakq6g5of01ck8ca3l6td4i50?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796509828,0
690c78fb0000000038006caa,1762425084000,湖南,68ff4c01000000000300d07d,运行声音大吗,669b770f000000002402223c,十月,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g16q50c026g5pkres7p48hsqst3l78?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796509833,0
690dff3f00000000380094c1,1762524991000,广西,68ff4c01000000000300d07d,我也想知道,6846ba74000000001e009685,酸菜鱼,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31igoqb4l0c605q26n9q7h5k5b8gbn4g?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796509837,0
690e0855000000003900a8b9,1762527318000,广西,68ff4c01000000000300d07d,没用过,673b06680000000001000dbd,可咸可甜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31i580ibt786g5ppr0pk083dtmmhn90g?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796509845,0
690ec8470000000039000973,1762576455000,广东,68ff4c01000000000300d07d,怎么样呢,657c04b20000000020035999,晚还没有安.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hi5fsjs3q005pbs0ip86mcppjranu0?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796509850,0
6914317a0000000037025aaa,1762931067000,湖南,68ff4c01000000000300d07d,声音大吗,67ecc5cd000000000601c221,我是小可爱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fv720g8gg6g5pvcon6hjgh1uafnapg?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796512048,0
691431a00000000039032809,1762931104000,湖南,68ff4c01000000000300d07d,我也怕会卡头发,68af92b0000000001900c01b,葡萄芋圆,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ngbn6gt4u6g5q5fiao69g0rm36omj0?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796512054,0
691441cb0000000037024c36,1762935243000,广东,68ff4c01000000000300d07d,怎么说的呀,666e92a00000000003030475,池鲤.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31oj2ln1f060g5pjeiag0u13lg8rtatg?imageView2/2/w/120/format/jpg,0,,6905fa8d000000003803dc72,1763796512063,0
6914784f0000000033004326,1762949199000,湖南,68ff4c01000000000300d07d,边角清洁方面表现优异，能有效清理墙角、桌腿缝隙等区域‌,5fff1e4a0000000001005517,Fay夫人（大平层装修中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrs0npu5i005nvv3p508l8nvn3tpbg?imageView2/2/w/120/format/jpg,0,,6905ce50000000003300fdf5,1763796514067,0
6905d7050000000033027eac,1761990405000,河南,68ff4c01000000000300d07d,价格怎么样,5f4a5ca30000000001004705,晴天,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o8s7m1bmm005nqabihg8ho5dp4a0ko?imageView2/2/w/120/format/jpg,0,,6905ce50000000003300fdf5,1763796514342,0
6905fa92000000003900651c,1761999507000,广东,68ff4c01000000000300d07d,我也想问呀,64649c15000000000f006d56,小狗吃饭,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31on38iac6g005p34jgajoram9v6649o?imageView2/2/w/120/format/jpg,0,,6905ce50000000003300fdf5,1763796514346,0
690c63670000000039033724,1762419560000,山东,68ff4c01000000000300d07d,噪音大不大,63efb5da000000000f013bca,家住春日部,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ij7klb3026g5ovfmnd3qeuasmfkh98?imageView2/2/w/120/format/jpg,0,,6905ce50000000003300fdf5,1763796514353,0
690d91030000000033007f25,1762496771000,贵州,68ff4c01000000000300d07d,可以打扫到，活动就看双十一了。,59c3732651783a37589d98b3,宏霞食养,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3100k44a15o6g49qqg0pid65jnoitm0o?imageView2/2/w/120/format/jpg,0,,6905ce50000000003300fdf5,1763796514357,0
691477fa0000000033020b7e,1762949114000,湖南,68ff4c01000000000300d07d,"清洁力方面表现较为出色，其硬件配置和智能算法共同确保了高效的清洁效果。根据评测，它采用双边刷设计，其中一侧可伸出，能有效清扫边角垃圾，实现一遍过清洁
在质量保障方面，大疆为Romo扫地机器人提供了较为全面的售后服务",5fff1e4a0000000001005517,Fay夫人（大平层装修中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrs0npu5i005nvv3p508l8nvn3tpbg?imageView2/2/w/120/format/jpg,0,,6914569c00000000390036a0,1763796516371,0
6914618e0000000039024f4f,1762943375000,云南,68ff4c01000000000300d07d,有质保的吧,6037882f000000000101e895,祈礼,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mvi5rd252505o1nh0ngbq4lk14th1g?imageView2/2/w/120/format/jpg,0,,6914569c00000000390036a0,1763796516543,0
691493700000000039025884,1762956144000,山东,68ff4c01000000000300d07d,应该不错吧,5ee598270000000001004d3a,温柔.,https://sns-avatar-qc.xhscdn.com/avatar/5ee598270000000001004d3a.jpg?imageView2/2/w/120/format/jpg,0,,6914569c00000000390036a0,1763796516546,0
6914797f0000000033027e02,1762949504000,湖南,68ff4c01000000000300d07d,这得看自己家的面积了,5fff1e4a0000000001005517,Fay夫人（大平层装修中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrs0npu5i005nvv3p508l8nvn3tpbg?imageView2/2/w/120/format/jpg,0,,68ff7693000000003901f73f,1763796518558,0
690560ec0000000039004879,1761960173000,山东,68ff4c01000000000300d07d,我也想问问。,64fdd781000000000200c38b,西西1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fnrli8104405o8kfjl85gq0punmdkg?imageView2/2/w/120/format/jpg,0,,68ff7693000000003901f73f,1763796518774,0
6905b8ad0000000037025d81,1761982638000,贵州,68ff4c01000000000300d07d,清洗棉布困难吗？,66ae679b000000001d0300dc,磨磨唧唧,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o6e9608g6605plecudne06sdkvb878?imageView2/2/w/120/format/jpg,0,,68ff7693000000003901f73f,1763796518790,0
691479c00000000033006212,1762949569000,湖南,68ff4c01000000000300d07d,售前售后不用担心哦。,5fff1e4a0000000001005517,Fay夫人（大平层装修中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrs0npu5i005nvv3p508l8nvn3tpbg?imageView2/2/w/120/format/jpg,0,,69143d590000000039026ff3,1763796520810,0
691456a2000000003801391f,1762940578000,广东,68ff4c01000000000300d07d,同问一下呀,6785e43e0000000008018d43,南思,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lbs5jai5o005ps5sgv233a3u4u8i98?imageView2/2/w/120/format/jpg,0,,69143d590000000039026ff3,1763796521082,0
691457b00000000038030bb7,1762940849000,广东,68ff4c01000000000300d07d,质保有多久,620b1f56000000002102393c,kw,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31feqcsqh6o6g5ogb3tb8ce9st9plc9o?imageView2/2/w/120/format/jpg,0,,69143d590000000039026ff3,1763796521084,0
69147824000000003702772d,1762949157000,湖南,68ff4c01000000000300d07d,‌大疆ROMO扫地机器人具备自动识别障碍物并绕开的能力‌，其避障技术基于无人机同源的环境感知系统，可实现毫米级避障。,5fff1e4a0000000001005517,Fay夫人（大平层装修中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrs0npu5i005nvv3p508l8nvn3tpbg?imageView2/2/w/120/format/jpg,0,,6905b7e90000000033006a1e,1763796523092,0
690c5baf000000003800fa8a,1762417583000,河北,68ff4c01000000000300d07d,应该可以吧,656e98ca000000002002d1ae,姿599,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vap2rg25a605pbej3585kdefbsst00?imageView2/2/w/120/format/jpg,0,,6905b7e90000000033006a1e,1763796523337,0
690e2152000000003901cd3c,1762533714000,浙江,68ff4c01000000000300d07d,是吧,5f19147b000000000100b0e6,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31knpmb072g605nop2htg9c765fbl610?imageView2/2/w/120/format/jpg,0,,6905b7e90000000033006a1e,1763796523346,0
691476160000000037011f12,1762948631000,湖南,68ff4c01000000000300d07d,大疆Romo系列扫地机器人定位高端市场，其产品在‌避障能力‌、‌清洁效果‌和‌智能化程度‌等方面表现出色，但价格相对较高,5fff1e4a0000000001005517,Fay夫人（大平层装修中）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mrs0npu5i005nvv3p508l8nvn3tpbg?imageView2/2/w/120/format/jpg,0,,68ff7313000000003300c904,1763796525351,0
6904f916000000003800b45b,1761933591000,广东,68ff4c01000000000300d07d,好不好的呢,68445b41000000001d01763e,大熊,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k02o49d2u005q24bd0nathuem9ij3g?imageView2/2/w/120/format/jpg,0,,68ff7313000000003300c904,1763796525570,0
